tau,noncompliant_mean,noncompliant_tenant_number,state_r,noncompliant_state_r,upper_queue_buffer,link_queue_buffer,average_loss_pure,average_loss_all
6912, 155, 50, 0.900000, 0.500000, 10, 100, 0.001096, 13.639634
7168, 155, 50, 0.900000, 0.500000, 10, 100, 0.001085, 13.632702
7424, 155, 50, 0.900000, 0.500000, 10, 100, 0.000739, 13.650448
7680, 155, 50, 0.900000, 0.500000, 10, 100, 0.000793, 13.645388
7936, 155, 50, 0.900000, 0.500000, 10, 100, 0.001086, 13.641190
8192, 155, 50, 0.900000, 0.500000, 10, 100, 0.001001, 13.636171
8448, 155, 50, 0.900000, 0.500000, 10, 100, 0.001000, 13.639123
8704, 155, 50, 0.900000, 0.500000, 10, 100, 0.000717, 13.643237
8960, 155, 50, 0.900000, 0.500000, 10, 100, 0.000895, 13.653662
9216, 155, 50, 0.900000, 0.500000, 10, 100, 0.001004, 13.640976
9472, 155, 50, 0.900000, 0.500000, 10, 100, 0.000827, 13.639217
9728, 155, 50, 0.900000, 0.500000, 10, 100, 0.000889, 13.647275
9984, 155, 50, 0.900000, 0.500000, 10, 100, 0.000809, 13.633286
10240, 155, 50, 0.900000, 0.500000, 10, 100, 0.000946, 13.641662
10496, 155, 50, 0.900000, 0.500000, 10, 100, 0.000846, 13.644477
10752, 155, 50, 0.900000, 0.500000, 10, 100, 0.000795, 13.646086
