tau,naughty_mean,naughty_tenant_number,state_r,upper_queue_buffer,link_queue_buffer,average_loss
13664, 155, 50, 0.987500, 1, 100, 1.698154
13696, 155, 50, 0.987500, 1, 100, 1.704913
13728, 155, 50, 0.987500, 1, 100, 1.706230
13760, 155, 50, 0.987500, 1, 100, 1.703750
13792, 155, 50, 0.987500, 1, 100, 1.702061
13824, 155, 50, 0.987500, 1, 100, 1.701920
13856, 155, 50, 0.987500, 1, 100, 1.699961
13888, 155, 50, 0.987500, 1, 100, 1.697730
13920, 155, 50, 0.987500, 1, 100, 1.703026
13952, 155, 50, 0.987500, 1, 100, 1.700590
13984, 155, 50, 0.987500, 1, 100, 1.700632
14016, 155, 50, 0.987500, 1, 100, 1.700900
14048, 155, 50, 0.987500, 1, 100, 1.698997
14080, 155, 50, 0.987500, 1, 100, 1.700475
14112, 155, 50, 0.987500, 1, 100, 1.702516
14144, 155, 50, 0.987500, 1, 100, 1.701249
14176, 155, 50, 0.987500, 1, 100, 1.705103
14208, 155, 50, 0.987500, 1, 100, 1.699307
14240, 155, 50, 0.987500, 1, 100, 1.699491
14272, 155, 50, 0.987500, 1, 100, 1.702456
14304, 155, 50, 0.987500, 1, 100, 1.701415
14336, 155, 50, 0.987500, 1, 100, 1.698948
14368, 155, 50, 0.987500, 1, 100, 1.701040
14400, 155, 50, 0.987500, 1, 100, 1.698585
14432, 155, 50, 0.987500, 1, 100, 1.702402
14464, 155, 50, 0.987500, 1, 100, 1.700144
14496, 155, 50, 0.987500, 1, 100, 1.705572
14528, 155, 50, 0.987500, 1, 100, 1.709174
14560, 155, 50, 0.987500, 1, 100, 1.701998
14592, 155, 50, 0.987500, 1, 100, 1.698815
14624, 155, 50, 0.987500, 1, 100, 1.697328
14656, 155, 50, 0.987500, 1, 100, 1.701656
14688, 155, 50, 0.987500, 1, 100, 1.699898
14720, 155, 50, 0.987500, 1, 100, 1.698408
14752, 155, 50, 0.987500, 1, 100, 1.700415
14784, 155, 50, 0.987500, 1, 100, 1.696463
14816, 155, 50, 0.987500, 1, 100, 1.699906
14848, 155, 50, 0.987500, 1, 100, 1.700710
14880, 155, 50, 0.987500, 1, 100, 1.702297
14912, 155, 50, 0.987500, 1, 100, 1.703002
14944, 155, 50, 0.987500, 1, 100, 1.697395
14976, 155, 50, 0.987500, 1, 100, 1.699455
15008, 155, 50, 0.987500, 1, 100, 1.702566
15040, 155, 50, 0.987500, 1, 100, 1.699404
15072, 155, 50, 0.987500, 1, 100, 1.701486
15104, 155, 50, 0.987500, 1, 100, 1.700371
15136, 155, 50, 0.987500, 1, 100, 1.697566
15168, 155, 50, 0.987500, 1, 100, 1.697095
15200, 155, 50, 0.987500, 1, 100, 1.696069
15232, 155, 50, 0.987500, 1, 100, 1.695092
15264, 155, 50, 0.987500, 1, 100, 1.704274
15296, 155, 50, 0.987500, 1, 100, 1.703610
15328, 155, 50, 0.987500, 1, 100, 1.704344
15360, 155, 50, 0.987500, 1, 100, 1.703596
15392, 155, 50, 0.987500, 1, 100, 1.703802
15424, 155, 50, 0.987500, 1, 100, 1.699270
15456, 155, 50, 0.987500, 1, 100, 1.699507
15488, 155, 50, 0.987500, 1, 100, 1.698369
15520, 155, 50, 0.987500, 1, 100, 1.703996
15552, 155, 50, 0.987500, 1, 100, 1.706449
15584, 155, 50, 0.987500, 1, 100, 1.704452
15616, 155, 50, 0.987500, 1, 100, 1.700786
15648, 155, 50, 0.987500, 1, 100, 1.700305
15680, 155, 50, 0.987500, 1, 100, 1.700150
15712, 155, 50, 0.987500, 1, 100, 1.701165
15744, 155, 50, 0.987500, 1, 100, 1.701136
15776, 155, 50, 0.987500, 1, 100, 1.699436
15808, 155, 50, 0.987500, 1, 100, 1.700852
15840, 155, 50, 0.987500, 1, 100, 1.694942
15872, 155, 50, 0.987500, 1, 100, 1.697253
15904, 155, 50, 0.987500, 1, 100, 1.697934
15936, 155, 50, 0.987500, 1, 100, 1.702707
15968, 155, 50, 0.987500, 1, 100, 1.700186
16000, 155, 50, 0.987500, 1, 100, 1.704975
16032, 155, 50, 0.987500, 1, 100, 1.704049
16064, 155, 50, 0.987500, 1, 100, 1.701288
16096, 155, 50, 0.987500, 1, 100, 1.697034
16128, 155, 50, 0.987500, 1, 100, 1.704905
16160, 155, 50, 0.987500, 1, 100, 1.700934
16192, 155, 50, 0.987500, 1, 100, 1.702723
